,location,latitude,longitude,fatality_count
1980,"Searcy County, AR",35.9721,-92.6983868,1
1981,"Seaside, CA",36.6149217,-121.822098,1
1982,"Seaside, OR",45.9931636,-123.9226385,2
1983,"Seattle, WA",47.6062095,-122.33207079999998,11
1984,"Sebewaing, MI",43.7322394,-83.4510724,1
1985,"Sedalia, CO",39.4369336,-104.95970459999998,1
1986,"Sedalia, MO",38.7044609,-93.2282613,1
1987,"Sedona, AZ",34.8697395,-111.7609896,1
1988,"Selma, AL",32.4073589,-87.02110069999998,1
1989,"Selma, CA",36.5707838,-119.6120765,1
1990,"Seneca, SC",34.6856555,-82.9532036,1
1991,"Sevierville, TN",35.86814550000001,-83.56183500000002,1
1992,"Seville, FL",29.3169208,-81.4925714,1
1993,"Seward, AK",60.10416669999999,-149.44222219999997,1
1994,"Shafter, CA",35.50051389999999,-119.2717761,1
1995,"Shakopee, MN",44.79739620000001,-93.5272861,1
1996,"Shaler Township, PA",40.5309184,-79.95284509999998,1
1997,"Shallotte, NC",33.9732275,-78.38583709999997,1
1998,"Sharon, PA",41.2331116,-80.4934035,1
1999,"Sharpsburg, KY",38.2020214,-83.92936809999998,1
2000,"Shawnee National Forest, IL",37.49253789999999,-88.90388100000001,1
2001,"Sheboygan, WI",43.7508284,-87.71453000000002,1
2002,"Shelby Township, MI",42.670782,-83.0329934,2
2003,"Shelby, NC",35.2923513,-81.5356463,1
2004,"Shelbyville, IN",39.5214373,-85.7769238,2
2005,"Shelbyville, KY",38.2120144,-85.2235666,1
2006,"Shelbyville, TN",35.483406,-86.46027169999998,1
2007,"Shelbyville, TX",31.761768300000004,-94.0789272,1
2008,"Shelton, WA",47.2150945,-123.10070659999998,1
2009,"Sheridan, AR",34.3070406,-92.4012654,1
2010,"Sherwood, OR",45.3563261,-122.8402749,1
2011,"Shirley, AR",35.6561884,-92.3193224,1
2012,"Shirley, NY",40.8014876,-72.8676033,1
2013,"Show Low, AZ",34.2542084,-110.0298327,1
2014,"Shreveport, LA",32.5251516,-93.7501789,9
2015,"Sidney, NE",41.1448219,-102.9774497,1
2016,"Sierra Blanca, TX",31.1745732,-105.3571764,1
2017,"Sierra Vista, AZ",31.5455001,-110.27728559999998,1
2018,"Silsbee, TX",30.349097600000004,-94.17796240000001,1
2019,"Silver Spring, MD",38.99066570000001,-77.026088,3
2020,"Silver Springs, NV",39.4154714,-119.2246073,1
2021,"Simpsonsville, KY",38.22257000000001,-85.3552349,1
2022,"Simpsonville, SC",34.737063899999995,-82.25428339999998,1
2023,"Sims, AR",34.659264,-93.6910292,1
2024,"Sioux City, IA",42.4963416,-96.40494079999999,1
2025,"Sioux Falls, SD",43.5473028,-96.728333,1
2026,"Siskiyou County, CA",41.7743261,-122.5770126,1
2027,"Sissonville, WV",38.5281485,-81.6309601,1
2028,"Slidell, LA",30.2751945,-89.78117449999998,1
2029,"Smartsville, CA",39.2077473,-121.2988335,1
2030,"Smithville, MS",34.0701074,-88.391154,1
2031,"Smyrna, DE",39.2998339,-75.6046494,1
2032,"Smyrna, GA",33.883992600000006,-84.51437609999998,1
2033,"Smyrna, ME",46.1644547,-68.1203515,1
2034,"Smyrna, TN",35.9828412,-86.51860450000002,1
2035,"Sneads, FL",30.707692,-84.92436629999997,1
2036,"Snellville, GA",33.857328,-84.0199108,1
2037,"Snohomish, WA",47.91287560000001,-122.0981847,1
2038,"Snyder, TX",32.717886199999995,-100.9176184,1
2039,"Socorro, NM",34.0583995,-106.8914159,1
2040,"Soddy-Daisy, TN",35.2359025,-85.19079040000003,2
2041,"Solvang, CA",34.5958201,-120.1376481,1
2042,"Somerset, PA",40.008411,-79.07808309999999,1
2043,"Somerton, AZ",32.5964404,-114.709677,1
2044,"Somerville, TN",35.2436969,-89.35007139999998,1
2045,"South Bend, IN",41.6763545,-86.25198979999998,3
2046,"South El Monte, CA",34.0519548,-118.04673390000002,2
2047,"South Elgin, IL",41.9941938,-88.29229959999998,1
2048,"South Gate, CA",33.954737,-118.2120161,4
2049,"South Greensburg, PA",40.2784029,-79.54476190000003,1
2050,"South Haven, IN",41.5419825,-87.13725520000001,1
2051,"South Knoxville, TN",35.943138899999994,-83.89879359999998,1
2052,"South Lake Tahoe, CA",38.939926,-119.9771868,2
2053,"South Los Angeles, CA",33.9891116,-118.2914872,1
2054,"South Salt Lake, UT",40.7188354,-111.8882691,2
2055,"South Sioux City, NE",42.4648558,-96.4130601,1
2056,"South Whitehall Township, PA",40.6154756,-75.53409049999998,1
2057,"Southaven, MS",34.99185870000001,-90.0022958,2
2058,"Southfield, MI",42.4733688,-83.2218731,1
2059,"Southington, OH",41.30838929999999,-80.955924,1
2060,"Spalding County, GA",33.2636732,-84.31212640000003,1
2061,"Spanaway, WA",47.103988,-122.43456609999998,2
2062,"Spanish Fork, UT",40.114955,-111.654923,2
2063,"Spanish Springs, NV",39.649077,-119.7074096,1
2064,"Sparks, NV",39.5349112,-119.7526886,5
2065,"Sparta, NC",36.5054071,-81.12091889999998,1
2066,"Sparta, TN",35.92589849999999,-85.46414209999998,1
2067,"Sparta, WI",43.9441328,-90.8129118,1
2068,"Spartanburg, SC",34.949567200000004,-81.93204820000003,3
2069,"Spenard, AK",61.17672719999999,-149.9282138,1
2070,"Spencer, MA",42.24396820000001,-71.99228670000002,1
2071,"Spencer, WV",38.802032200000006,-81.35095319999998,1
2072,"Sperry, OK",36.29731339999999,-95.991386,1
2073,"Splendora, TX",30.2329914,-95.1610438,1
2074,"Spokane Valley, WA",47.6732281,-117.2393748,1
2075,"Spokane, WA",47.6587802,-117.4260465,11
2076,"Spotsylvania, VA",38.204165,-77.6077865,1
2077,"Spring Hill, FL",28.4831682,-82.5369872,1
2078,"Spring Hill, TN",35.751179,-86.9300023,1
2079,"Spring Lake, NC",35.1679395,-78.97280560000002,1
2080,"Spring, TX",30.079940500000006,-95.41716009999999,2
2081,"Springdale, AR",36.18674420000001,-94.1288141,3
2082,"Springfield, FL",30.1532572,-85.61131540000002,2
2083,"Springfield, IL",39.78172130000001,-89.6501481,1
2084,"Springfield, MO",37.20895720000001,-93.2922989,8
2085,"Springfield, OH",39.9242266,-83.8088171,2
2086,"Springfield, OR",44.0462362,-123.0220289,2
2087,"Springtown, TX",32.9659566,-97.6836384,1
2088,"Springville, IN",38.9361599,-86.61944199999998,1
2089,"St Louis, MO",38.6270025,-90.1994042,2
2090,"St. Augustine, FL",29.9012437,-81.31243409999998,3
2091,"St. Clair Shores, MI",42.4974085,-82.89636039999998,1
2092,"St. Clair Township, OH",40.6844906,-80.5771737,1
2093,"St. Cloud, FL",28.2489016,-81.2811801,1
2094,"St. Cloud, MN",45.5579451,-94.1632404,1
2095,"St. James, MN",43.9820734,-94.6283192,1
2096,"St. Joseph, MI",42.09385770000001,-86.4895463,1
2097,"St. Joseph, MO",39.7674578,-94.846681,3
2098,"St. Louis Park, MN",44.9597376,-93.3702186,1
2099,"St. Louis, MO",38.6270025,-90.1994042,27
2100,"St. Martin, MS",30.437975800000004,-88.8680853,1
2101,"St. Paul, MN",44.9537029,-93.0899578,8
2102,"St. Petersburg, FL",27.767600800000004,-82.64029149999998,3
2103,"St. Tammany Parish, LA",30.4357418,-89.9253233,1
2104,"Stafford, VA",38.4220687,-77.40830859999998,1
2105,"Stamford, CT",41.0534302,-73.53873409999999,1
2106,"Standing Rock Reservation, ND",45.7502748,-101.2004153,1
2107,"Stanfordville, NY",41.8671647,-73.7137984,1
2108,"Stanwood, WA",48.2410895,-122.3706837,1
2109,"Starke, FL",29.9441298,-82.10982750000002,1
2110,"State College, PA",40.7933949,-77.8600012,1
2111,"Staten Island, NY",40.5795317,-74.1502007,1
2112,"Statesville, NC",35.78263629999999,-80.8872959,1
2113,"Stead, NV",39.65796470000001,-119.87713909999998,1
2114,"Steubenville, OH",40.3697905,-80.63396379999998,1
2115,"Stewartstown, PA",39.7537146,-76.5913571,1
2116,"Stillwater, MN",45.056004,-92.8088443,1
2117,"Stillwater, OK",36.1156071,-97.0583681,2
2118,"Stockbridge, GA",33.5442781,-84.23380929999998,2
2119,"Stockton, CA",37.9577016,-121.29077959999998,9
2120,"Stockton, IL",42.3497355,-90.00679160000001,1
2121,"Stone County, AR",35.80751420000001,-92.2236667,1
2122,"Stone County, MS",30.8013069,-89.1705998,1
2123,"Stone Mountain, GA",33.8081608,-84.17019599999998,2
2124,"Stoneville, NC",36.4665269,-79.90698470000002,1
2125,"Straban Township, PA",39.8716058,-77.1735312,1
2126,"Strasburg, CO",39.7383163,-104.3232924,1
2127,"Stratford, TX",36.3361402,-102.0721191,1
2128,"Strong, AR",33.1073435,-92.35668609999999,1
2129,"Stroudsburg, PA",40.9867609,-75.1946248,1
2130,"Struthers, OH",41.0525588,-80.6078509,1
2131,"Studio City, CA",34.1395597,-118.3870991,1
2132,"Stutsman County, ND",46.939184,-98.99091390000001,1
2133,"Suffield, CT",41.9915062,-72.7017741,1
2134,"Suffolk, VA",36.7282054,-76.5835621,1
2135,"Sugar Creek, MO",39.1097268,-94.4446742,3
2136,"Sugar House, UT",40.7254169,-111.8420953,1
2137,"Sugarcreek, OH",40.50312,-81.6409582,1
2138,"Sullivan, IN",39.0953199,-87.40585250000002,1
2139,"Sullivan, MO",38.2081045,-91.1604207,1
2140,"Sumas, WA",49.0001217,-122.2648752,1
2141,"Summerville, SC",33.0185039,-80.17564809999998,1
2142,"Sumter, SC",33.9204354,-80.3414693,1
2143,"Sun City, AZ",33.5975393,-112.2718239,2
2144,"Sun City, SC",32.2872994,-80.9705292,1
2145,"Sunnyvale, CA",37.36883,-122.0363496,4
2146,"Sunridge, NV",39.082699100000006,-119.7697095,1
2147,"Sunrise, FL",26.1669711,-80.25659499999998,1
2148,"Sunset, TX",33.4520535,-97.7666999,1
2149,"Superior, MT",47.19159370000001,-114.8917978,1
2150,"Surfside Beach, SC",33.6060031,-78.97308869999998,1
2151,"Surprise, AZ",33.62923370000001,-112.3679279,2
2152,"Sussex County, VA",36.9058167,-77.2405153,1
2153,"Swansea, SC",33.738208799999995,-81.09787340000003,1
2154,"Sylacauga, AL",33.1731716,-86.2516406,2
2155,"Sylmar, CA",34.3058279,-118.4571974,2
2156,"Sylvania Township, OH",41.68989550000001,-83.7411631,1
2157,"Sylvester, GA",31.5307349,-83.8354542,1
2158,"Syracuse, NY",43.0481221,-76.14742439999998,3
2159,"Syracuse, UT",41.0893878,-112.0646657,1
2160,"Tacoma, WA",47.2528768,-122.4442906,9
2161,"Tahlequah, OK",35.91537,-94.969956,2
2162,"Tahoka, TX",33.166760100000005,-101.7937669,1
2163,"Talihina, OK",34.7514893,-95.0480162,1
2164,"Talking Rock, GA",34.5092562,-84.50492790000001,1
2165,"Talladega, AL",33.4359416,-86.1058048,1
2166,"Tallahassee, FL",30.4382559,-84.28073289999998,2
2167,"Tamarac, FL",26.2128609,-80.2497707,2
2168,"Tampa, FL",27.950575,-82.4571776,9
2169,"Taos, NM",36.4072485,-105.5730665,1
2170,"Tarboro, NC",35.89682360000001,-77.53580490000002,2
2171,"Tarpon Springs, FL",28.146124800000006,-82.7567679,1
2172,"Tate County, MS",34.6413971,-89.96267990000003,1
2173,"Taunton, MA",41.900101,-71.08976740000001,1
2174,"Taylors, SC",34.9203946,-82.2962268,2
2175,"Tehachapi, CA",35.1321877,-118.4489739,1
2176,"Tehama County, CA",40.0982197,-122.174605,1
2177,"Temecula, CA",33.4936391,-117.1483648,3
2178,"Tempe, AZ",33.4255104,-111.9400054,8
2179,"Temple Hills, MD",38.8140024,-76.9455296,1
2180,"Temple, TX",31.0982344,-97.342782,2
2181,"Terre Haute, IN",39.4667034,-87.41390919999998,4
2182,"Terrell, TX",32.7359626,-96.2752569,1
2183,"Terrytown, LA",29.910205,-90.0325709,2
2184,"Tewksbury, MA",42.6106478,-71.23422479999998,1
2185,"The Colony, TX",33.0806083,-96.8928309,1
2186,"The Dalles, OR",45.5945645,-121.1786823,1
2187,"Thomas County, GA",30.8417409,-83.8473015,1
2188,"Thomaston, CT",41.6743343,-73.0724037,1
2189,"Thomasville, GA",30.8365815,-83.9787808,1
2190,"Thomasville, NC",35.8826369,-80.0819879,1
2191,"Thonotosassa, FL",28.0614065,-82.3023128,1
2192,"Thornton, CO",39.8680412,-104.9719243,2
2193,"Thousand Oaks, CA",34.1705609,-118.8375937,1
2194,"Three Forks, MT",45.892428,-111.5521925,1
2195,"Three Points, AZ",32.076745,-111.3137147,1
2196,"Three Springs, PA",40.1950811,-77.98305649999998,1
2197,"Thurmont, MD",39.6237094,-77.41082010000002,1
2198,"Thurston County, WA",46.86457470000001,-122.7695986,1
2199,"Tiffin, OH",41.1144992,-83.1779746,1
2200,"Timberlake, NC",36.2843888,-78.95063540000002,1
2201,"Timberville, VA",38.6390069,-78.77391120000001,2
2202,"Tishomingo, OK",34.2362054,-96.67861309999999,1
2203,"Titusville, FL",28.6122187,-80.8075537,1
2204,"Tiverton, RI",41.6259211,-71.21342309999999,1
2205,"Toledo, OH",41.6528052,-83.53786740000002,5
2206,"Tom, OK",33.7359468,-94.5729863,1
2207,"Tomball, TX",30.09716210000001,-95.6160549,1
2208,"Toms River, NJ",39.9537358,-74.1979458,1
2209,"Tonalea, AZ",36.32249229999999,-110.9634781,1
2210,"Topeka, KS",39.0473451,-95.67515759999999,4
2211,"Toppenish, WA",46.3773509,-120.30866670000002,1
2212,"Torrance, CA",33.83584920000001,-118.3406288,4
2213,"Treme, LA",29.9690775,-90.0732223,1
2214,"Tremont, NY",40.84771129999999,-73.90096729999998,1
2215,"Trenton, MI",42.1394858,-83.1782587,1
2216,"Trenton, NJ",40.2205824,-74.75971700000002,3
2217,"Trinidad, CO",37.1694632,-104.5005407,2
2218,"Trinity, NC",35.894581,-79.9908729,1
2219,"Trosper, KY",36.7884194,-83.81908849999998,1
2220,"Troy, MI",42.6064095,-83.1497751,1
2221,"Troy, NY",42.7284117,-73.69178509999998,2
2222,"Trumann, AR",35.6736895,-90.5073285,1
2223,"Truth or Consequences, NM",33.128404700000004,-107.2528069,1
2224,"Tualatin, OR",45.37799879999999,-122.7821817,1
2225,"Tucson, AZ",32.2226066,-110.9747108,25
2226,"Tucumcari, NM",35.171723,-103.7249662,1
2227,"Tukwila, WA",47.4739884,-122.2609558,1
2228,"Tulare, CA",36.20772879999999,-119.3473379,2
2229,"Tullahoma, TN",35.3620235,-86.20943419999998,1
2230,"Tulsa, OK",36.1539816,-95.992775,21
2231,"Tunbridge, VT",43.9198761,-72.47828270000002,1
2232,"Tupelo, MS",34.2576066,-88.7033859,2
2233,"Turlock, CA",37.4946568,-120.8465941,1
2234,"Tuscaloosa, AL",33.2098407,-87.56917349999998,1
2235,"Tuscumbia, AL",34.7312005,-87.70253000000002,1
2236,"Tustin, CA",33.7420005,-117.82363909999998,1
2237,"Twentynine Palms, CA",34.13555820000001,-116.0541689,1
2238,"Twinsburg, OH",41.31255520000001,-81.4401129,1
2239,"Tyrone, GA",33.4712253,-84.59715240000001,1
2240,"Udall, KS",37.38752210000001,-97.11420629999999,1
2241,"Union City, CA",37.5933562,-122.0438609,1
2242,"Union City, GA",33.587055799999995,-84.54242990000002,1
2243,"Union City, PA",41.8995001,-79.8453298,1
2244,"Union County, SC",34.6612778,-81.6035062,1
2245,"Union Grove, NC",36.02043079999999,-80.83224279999997,1
2246,"Union Township, MI",43.5878073,-84.82550970000001,1
2247,"Union Township, PA",40.2501864,-79.97522120000002,1
2248,"Uniontown, OH",40.9750568,-81.40816730000002,1
2249,"University City, CA",32.8577324,-117.2054294,1
2250,"Upper Darby, PA",39.957902,-75.3076883,1
2251,"Urbandale, IA",41.6266555,-93.71216559999999,1
2252,"Utica, KY",37.6022699,-87.11305209999998,1
2253,"Vacaville, CA",38.3565773,-121.9877444,2
2254,"Vadnais Heights, MN",45.05058,-93.0693008,1
2255,"Valdez, CO",37.122222,-104.701389,1
2256,"Valdosta, GA",30.8327022,-83.2784851,3
2257,"Valinda, CA",34.0452883,-117.9436749,1
2258,"Vallejo, CA",38.1040864,-122.25663670000002,4
2259,"Valley Head, WV",38.545113,-80.03590150000002,1
2260,"Valley View, CA",33.2183701,-117.0341967,1
2261,"Van Buren, AR",35.436756,-94.348268,1
2262,"Van Nuys, CA",34.1898566,-118.451357,5
2263,"Vancouver, WA",45.6257379,-122.6760886,8
2264,"Vandalia, OH",39.89061220000001,-84.1988308,1
2265,"Vassalboro, ME",44.45888069999999,-69.67776049999999,2
2266,"Venice, CA",33.9850469,-118.4694832,1
2267,"Ventnor, NJ",39.34039420000001,-74.4773735,1
2268,"Vernon, TX",34.1545306,-99.2650804,1
2269,"Vero Beach, FL",27.6386434,-80.39727359999998,1
2270,"Victoria, TX",28.8052674,-97.0035982,1
2271,"Victorville, CA",34.5362184,-117.2927641,2
2272,"Villa Park, IL",41.8897519,-87.98895429999996,1
2273,"Vincennes, IN",38.677269,-87.5286325,1
2274,"Vineland, MN",46.1635704,-93.7574724,1
2275,"Vineland, NJ",39.4863773,-75.02596369999998,3
2276,"Virginia Beach, VA",36.8529263,-75.97798499999998,4
2277,"Virginia, MN",47.5232596,-92.5365713,1
2278,"Visalia, CA",36.3302284,-119.2920585,4
2279,"Vista, CA",33.2000368,-117.2425355,2
2280,"Volant, PA",41.11367070000001,-80.25895179999998,1
2281,"Waco, TX",31.549333,-97.1466695,4
2282,"Wadesboro, NC",34.9682097,-80.0767266,1
2283,"Wagoner, OK",35.9595442,-95.36941159999999,2
2284,"Wailuku, HI",20.8911111,-156.50472219999997,1
2285,"Wake Forest, NC",35.9798734,-78.50972279999998,2
2286,"Waldoboro, ME",44.0952725,-69.37560169999999,1
2287,"Wales, ME",44.1523636,-70.0608896,1
2288,"Walla Walla, WA",46.0645809,-118.3430208,1
2289,"Walls, MS",34.9578727,-90.1517605,1
2290,"Walnut Creek, CA",37.9100783,-122.0651819,2
2291,"Walter Hill, TN",35.95006360000001,-86.3777697,1
2292,"Walterboro, SC",32.9051704,-80.6667688,1
2293,"Walton County, GA",33.77086129999999,-83.7199136,1
2294,"Walton, IN",40.66087260000001,-86.24194,1
2295,"Walton, WV",38.63898160000001,-81.40206529999998,1
2296,"Wamego, KS",39.2019412,-96.3049975,1
2297,"Wapato, WA",46.4476278,-120.4203382,1
2298,"Warren County, KY",36.98860429999999,-86.49965460000001,1
2299,"Warren, MI",42.5144566,-83.01465259999998,1
2300,"Warwick, NY",41.2638494,-74.3822058,1
2301,"Wasco, CA",35.5941238,-119.3409457,1
2302,"Washington County, AL",31.3422346,-88.24611829999998,1
2303,"Washington Court House, OH",39.5373688,-83.437579,1
2304,"Washington Park, IL",38.6350501,-90.0928852,1
2305,"Washington, DC",38.9071923,-77.03687070000002,12
2306,"Washington, NC",35.54655169999999,-77.05217420000002,1
2307,"Washington, PA",40.17396,-80.24617140000002,1
2308,"Wasilla, AK",61.58087629999999,-149.44105980000003,3
2309,"Watagua, TX",32.8579056,-97.25473709999999,1
2310,"Watauga, TX",32.8579056,-97.25473709999999,1
2311,"Water Valley, MS",34.1514989,-89.63147359999998,2
2312,"Waterford Township, MI",42.6907443,-83.4066132,2
2313,"Watsonsville, CA",36.910231,-121.7568946,1
2314,"Watsonville, CA",36.910231,-121.7568946,1
2315,"Watts, OK",36.10924869999999,-94.5702202,1
2316,"Watuaga County, NC",36.1941825,-81.73494199999998,1
2317,"Waukegan, IL",42.3636331,-87.84479379999998,1
2318,"Waukesha, WI",43.0116784,-88.2314813,2
2319,"Wausau, WI",44.9591352,-89.6301221,1
2320,"Wauwatosa, WI",43.049457200000006,-88.0075875,2
2321,"Waverly, OH",39.1267349,-82.9854553,1
2322,"Wayne County, KY",36.7571907,-84.8567932,1
2323,"Waynesboro, VA",38.0684692,-78.8894682,1
2324,"Weatherford, TX",32.7592955,-97.7972544,4
2325,"Webster, MA",42.05009099999999,-71.88006279999998,1
2326,"Webster, TX",29.5377315,-95.1182645,1
2327,"Weeki Wachi, FL",28.5155513,-82.57287690000003,1
2328,"Weirton, WV",40.41895660000001,-80.58951669999998,1
2329,"Weitchpec, CA",41.18772209999999,-123.703994,1
2330,"Welch, WV",37.4328913,-81.58455129999999,1
2331,"Welcome, NC",35.9029152,-80.2569949,1
2332,"Wellington, FL",26.6617635,-80.2683571,1
2333,"Wellman, IA",41.46418060000001,-91.8382273,1
2334,"Wenatchee, WA",47.4234599,-120.3103494,1
2335,"Wesson, MS",31.701277,-90.3975928,1
2336,"West Allis, WI",43.0166806,-88.0070315,1
2337,"West Burlington, IA",40.8250386,-91.1565357,1
2338,"West Chester, PA",39.9606643,-75.6054882,1
2339,"West Covina, CA",34.0686208,-117.93895259999998,1
2340,"West Des Moines, IA",41.5638902,-93.75938409999999,1
2341,"West Fargo, ND",46.8769487,-96.8999057,1
2342,"West Goshen, CA",36.3510616,-119.42012040000002,1
2343,"West Jordan, UT",40.6096698,-111.9391031,5
2344,"West Knox, TN",35.9703599,-83.95518539999998,1
2345,"West Linn, OR",45.3859859,-122.64008390000002,1
2346,"West Memphis, AR",35.1464797,-90.1845388,4
2347,"West Milford, WV",39.2009242,-80.40425789999998,1
2348,"West Monroe, LA",32.5184775,-92.1476353,1
2349,"West Odessa, TX",31.842347200000006,-102.498757,1
2350,"West Olive, MI",42.9214101,-86.14643520000001,1
2351,"West Ouachita, LA",32.427799300000004,-92.3368009,1
2352,"West Palm Beach, FL",26.7153424,-80.0533746,1
2353,"West Springfield, MA",42.1070383,-72.6203675,1
2354,"West Valley City, UT",40.691613200000006,-112.0010501,1
2355,"West Wendover, NV",40.739097,-114.073345,1
2356,"Westerville, OH",40.1266689,-82.93188070000002,1
2357,"Westlake, OH",41.4553232,-81.9179173,1
2358,"Westminister, CO",39.8366528,-105.03720459999998,1
2359,"Westminster, CA",33.75917570000001,-117.9897058,1
2360,"Westminster, CO",39.8366528,-105.03720459999998,8
2361,"Westminster, MD",39.5753791,-76.99581490000001,1
2362,"Weston, WI",44.89080209999999,-89.5476204,1
2363,"Westover, AL",33.3535324,-86.52744190000001,1
2364,"Wethersfield, CT",41.7063537,-72.65962440000001,1
2365,"Wetumka, OK",35.2375883,-96.2416731,1
2366,"Wewoka, OK",35.1586902,-96.4933457,1
2367,"Weymouth, MA",42.2180724,-70.94103559999998,1
2368,"White Lake, SD",43.73027310000001,-98.7136998,1
2369,"White Plains, KY",37.183655,-87.38360949999998,1
2370,"White, GA",34.2828722,-84.74521379999999,1
2371,"Whitehall, OH",39.96673079999999,-82.8854559,1
2372,"Whitehaven, TN",35.0353049,-90.04185969999996,2
2373,"Whitewright, TX",33.512885600000004,-96.3924833,1
2374,"Whitfield County, GA",34.8033566,-84.98175400000002,1
2375,"Whittier, CA",33.97917929999999,-118.032844,3
2376,"Wichita Falls, TX",33.91370850000001,-98.4933873,1
2377,"Wichita, KS",37.68717609999999,-97.330053,9
2378,"Wilderville, OR",42.382338,-123.4670077,1
2379,"Wilhoit, AZ",34.4258586,-112.5868398,1
2380,"Wilkesboro, NC",36.1459649,-81.1606401,1
2381,"Wilkinsburg, PA",40.4417355,-79.88199420000002,1
2382,"Williamsburg, KY",36.7434169,-84.15965609999998,1
2383,"Willis, TX",30.4249276,-95.47994179999999,1
2384,"Willits, CA",39.4096079,-123.3555656,1
2385,"Willoughby, OH",41.6397696,-81.4065011,1
2386,"Wilmington, CA",33.7857948,-118.2643567,1
2387,"Wilmington, DE",39.744655,-75.54839090000002,4
2388,"Wilmington, NC",34.2103894,-77.88681170000002,2
2389,"Wilmore, KY",37.8620226,-84.6616105,1
2390,"Wimberley, TX",29.9974362,-98.0986204,1
2391,"Winchester, CA",33.706965999999994,-117.0844733,1
2392,"Winchester, VA",39.1856597,-78.16333409999999,1
2393,"Windsor, CA",38.54713270000001,-122.8163802,1
2394,"Wink, TX",31.7512396,-103.1598876,1
2395,"Winn Parish, LA",31.91961239999999,-92.6586401,2
2396,"Winnie, TX",29.8202205,-94.3840777,1
2397,"Winnsboro, LA",32.1632079,-91.720681,1
2398,"Winooski, VT",44.491438,-73.1856832,1
2399,"Winslow, AZ",35.024187299999994,-110.6973571,1
2400,"Winslow, NJ",39.6573556,-74.8623203,1
2401,"Winston-Salem, NC",36.09985959999999,-80.24421600000002,1
2402,"Winter Haven, FL",28.0222435,-81.7328567,1
2403,"Winters, TX",31.9565343,-99.962313,1
2404,"Wise County, VA",37.0240877,-82.605118,1
2405,"Wolf Creek, OR",42.6953954,-123.39534240000002,1
2406,"Wolfe County, KY",37.75508689999999,-83.46435509999998,1
2407,"Wood County, TX",32.8296216,-95.35208759999999,1
2408,"Wood Lake, ND",47.8805328,-98.8208889,1
2409,"Woodbridge, NJ",40.55759860000001,-74.2846022,1
2410,"Woodbridge, VA",38.6581722,-77.24970490000003,1
2411,"Woodford, VA",38.113349,-77.40924670000003,1
2412,"Woodland, WA",45.9045591,-122.7439912,1
2413,"Woodlawn, MD",39.3228841,-76.72802770000001,1
2414,"Woodstock, GA",34.101487299999995,-84.5193754,1
2415,"Woodville, CA",36.0935637,-119.1989975,1
2416,"Woodville, GA",33.671514200000004,-83.1059865,1
2417,"Wyoming, MI",42.9133602,-85.7053085,2
2418,"Wythe County, VA",36.9484414,-81.08484770000003,1
2419,"Wytheville, VA",36.9484528,-81.084811,1
2420,"Yakima, WA",46.6020711,-120.5058987,4
2421,"Yellville, AR",36.2261815,-92.6848876,1
2422,"Yonkers, NY",40.9312099,-73.89874689999998,2
2423,"Yorba Linda, CA",33.88850350000001,-117.8132571,1
2424,"York County, PA",39.9512496,-76.7336521,1
2425,"York County, VA",37.2103925,-76.38687970000002,1
2426,"York, NE",40.8673915,-97.5920867,1
2427,"York, PA",39.9625984,-76.727745,2
2428,"York, SC",34.9943021,-81.24201750000002,1
2429,"York, WI",44.45035900000001,-91.143173,1
2430,"Youngtown, AZ",33.5939281,-112.3029362,1
2431,"Yreka, CA",41.7354186,-122.6344709,1
2432,"Yuba City, CA",39.1404477,-121.6169108,2
2433,"Yucca Valley, CA",34.114174299999995,-116.432235,1
2434,"Yulee, FL",30.6319034,-81.6064866,1
2435,"Yuma, AZ",32.6926512,-114.6276916,3
2436,"Zanesville, OH",39.9403453,-82.01319240000002,1
2437,"Zion, IL",42.4461322,-87.83285049999998,2
