,location,latitude,longitude
1121,"Lumberton, NC",34.6182199,-79.00864240000001
1122,"Irvine, CA",33.6845673,-117.82650490000002
1123,"Westlake, OH",41.4553232,-81.9179173
1124,"Concord, CA",37.9779776,-122.0310733
1125,"Livingston Parish, LA",30.4340146,-90.6773046
1126,"Morehead, KY",38.1839705,-83.43268409999999
1127,"Grants Pass, OR",42.439006899999995,-123.3283925
1128,"Kent, WA",47.380933500000005,-122.2348432
1129,"Santa Cruz, CA",36.9741171,-122.0307963
1130,"Holiday, FL",28.187790000000003,-82.73954540000003
1131,"Benton Harbor, MI",42.1167065,-86.45418939999998
1132,"Paris, KY",38.2097987,-84.25298690000001
1133,"Willoughby, OH",41.6397696,-81.4065011
1134,"Muckleshoot Indian Reservation, WA",47.2517197,-122.11532220000001
1135,"Westover, AL",33.3535324,-86.52744190000001
1136,"Peterson, MN",43.7881326,-91.8342716
1137,"Edmonton, KY",36.980056299999994,-85.61219059999998
1138,"North St. Louis, MO",38.648889600000004,-90.1951648
1139,"Lincoln, CA",38.891565,-121.29300790000002
1140,"Carrollton, TX",32.975641499999995,-96.88996359999999
1141,"Bartlesville, OK",36.7473114,-95.9808179
1142,"Elberton, GA",34.111222600000005,-82.8670839
1143,"Morris, MN",45.591944399999996,-95.91888890000001
1144,"North Royalton, OH",41.3136644,-81.72457390000001
1145,"Leedey, OK",35.8700463,-99.3467705
1146,"Torrance, CA",33.835849200000006,-118.34062879999999
1147,"Chatsworth, CA",34.2506356,-118.61481
1148,"Brookville, OH",39.83672070000001,-84.4113366
1149,"Salisbury, NC",35.6709727,-80.4742261
1150,"Chambersburg, PA",39.9375911,-77.6611022
1151,"Loganville, GA",33.8389977,-83.90073819999998
1152,"Palm Springs, CA",33.8302961,-116.54529209999998
1153,"Lealman, FL",27.818348999999998,-82.6836505
1154,"Okemah, OK",35.4325854,-96.3050064
1155,"Clendenin, WV",38.4887089,-81.3481745
1156,"Beaver, WA",48.057425200000004,-124.34775690000001
1157,"Gladewater, TX",32.53653329999999,-94.9427168
1158,"Bowling Green, KY",36.9685219,-86.48080429999999
1159,"Maurice River, NJ",39.2592235,-74.98365840000001
1160,"Hensley, WV",37.4740011,-81.6998327
1161,"Ashtabula, OH",41.8650534,-80.7898089
1162,"Show Low, AZ",34.254208399999996,-110.0298327
1163,"San Angelo, TX",31.4637723,-100.4370375
1164,"Montrose County, CO",38.468303999999996,-108.1428669
1165,"Bloomsburg, PA",41.003698,-76.45494570000001
1166,"York County, PA",39.951249600000004,-76.7336521
1167,"Webster, TX",29.5377315,-95.1182645
1168,"Ludowici, GA",31.7079919,-81.74233570000001
1169,"Casa Grande, AZ",32.9110027,-111.7733902
1170,"Watsonville, CA",36.910231,-121.7568946
1171,"Brooklyn, NY",40.6781784,-73.94415790000001
1172,"Lompoc, CA",34.6391501,-120.4579409
1173,"La Mirada, CA",33.9172357,-118.01200859999999
1174,"Jackson, TN",35.6145169,-88.81394689999998
1175,"Hattiesburg, MS",31.327118900000002,-89.29033919999998
1176,"Surprise, AZ",33.62923370000001,-112.36792790000001
1177,"Olathe, KS",38.8813958,-94.8191285
1178,"Naples, ME",43.986313,-70.6180214
1179,"Hickory, NC",35.7344538,-81.3444573
1180,"Friendswood, TX",29.529399800000004,-95.20104470000001
1181,"Avon, IN",39.7628227,-86.3997167
1182,"Iva, SC",34.3064966,-82.66374300000001
1183,"Dover, AR",35.4014712,-93.1143407
1184,"Simpsonsville, KY",38.222570000000005,-85.3552349
1185,"Tuscumbia, AL",34.7312005,-87.70253000000001
1186,"Hudson, OH",41.240056,-81.44066699999998
1187,"Elkhart, IN",41.6819935,-85.9766671
1188,"Orange City, FL",28.9488761,-81.29867409999999
1189,"Fruitland Park, FL",28.861376500000002,-81.9064705
1190,"Fayetteville, NC",35.0526641,-78.87835849999998
1191,"Sioux City, IA",42.4963416,-96.4049408
1192,"Avella, PA",40.2750705,-80.4606225
1193,"Allen, TX",33.1031744,-96.67055030000002
1194,"Keaau, HI",19.6213287,-155.0394139
1195,"Leland, NC",34.2562805,-78.0447143
1196,"Forks Township, PA",40.7345429,-75.21289959999999
1197,"Sumter, SC",33.9204354,-80.3414693
1198,"Greenwood, IN",39.6136578,-86.10665259999998
1199,"York, NE",40.8673915,-97.59208670000001
1200,"Fairmont, WV",39.4850848,-80.1425781
1201,"Bullhead City, AZ",35.1359386,-114.5285981
1202,"Medicine Lodge, KS",37.2811339,-98.580361
1203,"Fort Valley, GA",32.5537585,-83.8874084
1204,"Hampton, GA",33.3870578,-84.2829784
1205,"Hacienda Heights, CA",33.993067700000005,-117.96867549999999
1206,"Dallas, OR",44.919284399999995,-123.3170472
1207,"Arlington, TN",35.2961973,-89.661469
1208,"Everett, WA",47.9789848,-122.2020795
1209,"Ridgefield, WA",45.81432239999999,-122.68815579999999
1210,"Granite Falls, NC",35.7965205,-81.4306457
1211,"Pharr, TX",26.1947962,-98.1836216
1212,"Brawley, CA",32.9786566,-115.530267
1213,"Ponca City, OK",36.706981,-97.0855948
1214,"Burns Flat, OK",35.3489397,-99.17036170000002
1215,"Knox, IN",41.295875099999996,-86.62501390000001
1216,"Saraland, AL",30.820742,-88.07055559999998
1217,"Coalinga, CA",36.139678,-120.3601496
1218,"Capitol Heights, MD",38.8851122,-76.9158068
1219,"Palm Harbor, FL",28.0780718,-82.7637127
1220,"Lake Wales, FL",27.9014133,-81.58590989999998
1221,"Gadsden, AL",34.014264000000004,-86.00663859999999
1222,"Pico Rivera, CA",33.9830688,-118.09673500000001
1223,"King City, OR",45.402679299999996,-122.8044897
1224,"Desha, AR",35.7361886,-91.6798619
1225,"Middleburg, FL",30.068851199999997,-81.8603778
1226,"Grass Valley, CA",39.219060799999994,-121.06106059999999
1227,"Pearland, TX",29.5635666,-95.2860474
1228,"North Riverside, IL",41.8461167,-87.8157429
1229,"Campbellton, TX",28.747482,-98.30251070000001
1230,"Spring Hill, TN",35.751179,-86.9300023
1231,"Chestertown, MD",39.21886629999999,-76.0690036
1232,"Pensacola, FL",30.42130899999999,-87.2169149
1233,"Mankato, MN",44.1635775,-93.9993996
1234,"Loxahatchee, FL",26.771624,-80.238888
1235,"Huntingdon County, PA",40.4155273,-78.0195387
1236,"Springfield, OH",39.9242266,-83.8088171
1237,"Villa Park, IL",41.8897519,-87.98895429999997
1238,"Woodstock, GA",34.101487299999995,-84.5193754
1239,"Gilmer, TX",32.7287472,-94.94243790000002
1240,"Pomona, CA",34.055103,-117.7499909
1241,"Lancaster, KY",37.619524600000005,-84.5779957
1242,"English, IN",38.3345045,-86.4641498
1243,"Dinuba, CA",36.5432837,-119.3870656
1244,"Monteagle, TN",35.2400807,-85.83969789999998
1245,"Sharon, PA",41.2331116,-80.4934035
1246,"Deerfield, IL",42.171136499999996,-87.8445119
1247,"Princeton, WV",37.36622929999999,-81.1025918
1248,"Fairland, OK",36.7511833,-94.84745670000001
1249,"Elkridge, MD",39.19787879999999,-76.7625073
1250,"Independence, MO",39.0911161,-94.4155068
1251,"Cumming, GA",34.2073196,-84.14019259999998
1252,"Reagan, TN",35.52174,-88.34254240000001
1253,"Austin, MN",43.6666296,-92.9746367
1254,"Vineland, MN",46.1635704,-93.7574724
1255,"Pearisburg, VA",37.3265112,-80.73507109999998
1256,"Kahuku, HI",21.680277800000002,-157.9511111
1257,"Tyrone, GA",33.4712253,-84.59715240000001
1258,"Fulton, KY",36.5042277,-88.87422590000001
1259,"Herndon, VA",38.9695545,-77.38609759999999
1260,"Soddy-Daisy, TN",35.2359025,-85.19079040000001
1261,"Twentynine Palms, CA",34.135558200000006,-116.05416890000001
1262,"Salinas, CA",36.6777372,-121.6555013
1263,"Watts, OK",36.10924869999999,-94.57022020000001
1264,"Gary, IN",41.6020403,-87.3371523
1265,"Grand Forks, ND",47.9252568,-97.0328547
1266,"Florissant, MO",38.789217,-90.322614
1267,"Woodford, VA",38.113349,-77.40924670000001
1268,"Fritch, TX",35.6397655,-101.603228
1269,"Greenville, MS",33.399661,-91.03770290000001
1270,"Jean, NV",35.778868,-115.32388279999999
1271,"Waldoboro, ME",44.0952725,-69.37560169999999
1272,"Carson, CA",33.8316745,-118.28169299999999
1273,"Brooklet, GA",32.379629400000006,-81.66316590000001
1274,"Springfield, IL",39.78172130000001,-89.6501481
1275,"Kenner, LA",29.9940924,-90.2417434
1276,"Atascadero, CA",35.4894169,-120.67072549999999
1277,"Algoma Township, MI",43.1492928,-85.62292959999998
1278,"Lancaster City, PA",40.0378755,-76.3055144
1279,"Kuna, ID",43.4918307,-116.4201223
1280,"Oxford, AL",33.6142714,-85.8349648
1281,"Southaven, MS",34.99185870000001,-90.0022958
1282,"Millston, WI",44.1930179,-90.6476354
1283,"Overlea, MD",39.3589694,-76.5177855
1284,"Madison Township, OH",39.528851200000005,-84.42777029999998
1285,"Alhambra, CA",34.095287,-118.1270146
1286,"Fort Stockton, TX",30.894043100000005,-102.8793222
1287,"Des Moines, WA",47.4017661,-122.32429009999998
1288,"Oakdale, CT",41.4832665,-72.15938419999998
1289,"Kiowa, OK",34.7206515,-95.8991586
1290,"Lynnwood, WA",47.820930100000005,-122.3151314
1291,"Hollywood, CA",34.0928092,-118.3286614
1292,"Highland, CA",34.1283442,-117.2086513
1293,"Wichita Falls, TX",33.913708500000006,-98.49338730000001
1294,"Orange Park, FL",30.166073600000004,-81.706484
1295,"Olympic Valley, CA",39.1969804,-120.2357055
1296,"Panhandle, TX",35.34560379999999,-101.3804447
1297,"Rowland, NC",34.5365518,-79.2914306
1298,"Grafton, WV",39.340924900000005,-80.01896590000001
1299,"Forest Park, IL",41.879475799999994,-87.81367
1300,"Moultrie, GA",31.1799407,-83.7888387
1301,"DeLand, FL",29.028318,-81.3031179
1302,"Englewood, OH",39.8775553,-84.3021672
1303,"Commerce City, CO",39.8083196,-104.9338675
1304,"Santa Monica, CA",34.01945429999999,-118.4911912
1305,"Jackson County, AL",34.709038799999995,-86.0121573
1306,"Mt. Pleasant, TN",35.5342414,-87.20695409999998
1307,"Howland Township, OH",41.257620700000004,-80.7325287
1308,"Richmond, KY",37.747857200000006,-84.29465390000001
1309,"Brookville, IN",39.4231065,-85.0127376
1310,"Anadarko, OK",35.072562,-98.2436625
1311,"Geneva Township, OH",41.821318100000006,-80.9650023
1312,"Crownpoint, NM",35.6780769,-108.15117849999999
1313,"Vassalboro, ME",44.45888069999999,-69.67776049999999
1314,"Bethany, OK",35.518667799999996,-97.6322639
1315,"Bridgeton, NJ",39.427337,-75.2340768
1316,"Aiea, HI",21.386338000000002,-157.92553569999998
1317,"Terrell, TX",32.7359626,-96.2752569
1318,"Santa Barbara, CA",34.4208305,-119.69819009999999
1319,"Golden Shores, AZ",34.7862833,-114.4741201
1320,"Vincennes, IN",38.677269,-87.5286325
1321,"Cape Girardeau, MO",37.3058839,-89.51814759999998
1322,"Newman, CA",37.31382670000001,-121.02076140000001
1323,"Gardena, CA",33.8883487,-118.30896240000001
1324,"Douglas City, CA",40.65180230000001,-122.9438195
1325,"Grand Prarie, TX",32.7459645,-96.9977846
1326,"Big Lake, AK",61.5118164,-149.9663271
1327,"Portland, ME",43.659099299999994,-70.2568189
1328,"Efland, NC",36.0811881,-79.16903149999999
1329,"Bull Shoals, AR",36.383956,-92.5815527
1330,"St. Joseph, MO",39.767457799999995,-94.846681
1331,"Roy, UT",41.1616108,-112.02633130000001
1332,"Conroe, TX",30.311876899999998,-95.4560512
1333,"Newton, KS",38.0466779,-97.3450365
1334,"Fairfax, OK",36.5736587,-96.7041988
1335,"London, KY",37.1289771,-84.08326459999998
1336,"Rocklin, CA",38.7907339,-121.2357828
1337,"Lumpkin, GA",32.0509895,-84.7990901
1338,"Englewood, FL",26.9620053,-82.35259520000001
1339,"Aragonite, UT",40.7427465,-113.00511759999999
1340,"Floral City, FL",28.749987599999997,-82.29675809999998
1341,"Shelby, NC",35.2923513,-81.5356463
1342,"Corning, WI",45.261850700000004,-89.9623372
1343,"Lufkin, TX",31.338240600000002,-94.729097
1344,"Rib Mountain, WI",44.912878899999995,-89.67536299999998
1345,"San Marcos, CA",33.1433723,-117.1661449
1346,"Englewood, CO",39.647765299999996,-104.98775970000001
1347,"Lemoore, CA",36.3007835,-119.7829107
1348,"Fountain Inn, SC",34.6890095,-82.19566789999998
1349,"Cabazon, CA",33.9175154,-116.7872399
1350,"Medina, OH",41.143245,-81.8552196
1351,"Ladera Heights, CA",33.987776200000006,-118.3703703
1352,"Union Township, PA",40.2501864,-79.97522120000001
1353,"Riverside, CA",33.9806005,-117.3754942
1354,"Huntington Beach, CA",33.6594835,-117.99880259999999
1355,"Escondido, CA",33.1192068,-117.086421
1356,"Midlothian, TX",32.482361,-96.99444890000001
1357,"East Baton Rouge, LA",30.5693593,-91.09694
1358,"Bellingham, WA",48.7519112,-122.4786854
1359,"Euclid, OH",41.5931049,-81.5267873
1360,"Woodlawn, MD",39.3228841,-76.72802770000001
1361,"Toms River, NJ",39.9537358,-74.1979458
1362,"Fife, WA",47.2392665,-122.35706640000001
1363,"Panama City Beach, FL",30.1765914,-85.8054879
1364,"Warren, MI",42.5144566,-83.01465259999998
1365,"Lakeland, TN",35.2306435,-89.74036059999999
1366,"Cedartown, GA",34.0112715,-85.25658229999998
1367,"Affton, MO",38.550608399999994,-90.33317190000001
1368,"Gifford, FL",27.675308899999997,-80.40921809999998
1369,"Cape Canaveral, FL",28.3922182,-80.60771319999998
1370,"Desert Hot Springs, CA",33.961124,-116.5016784
1371,"Booneville, KY",37.4761991,-83.6749145
1372,"Crowley, LA",30.214092800000003,-92.3745761
1373,"Weston, WI",44.89080209999999,-89.5476204
1374,"Sheridan, AR",34.3070406,-92.40126540000001
1375,"Cottonwood, CA",40.38570870000001,-122.2808355
1376,"Cisco, TX",32.38818610000001,-98.9792336
1377,"Anderson, CA",40.448208,-122.2977815
1378,"Delray Beach, FL",26.4614625,-80.07282009999999
1379,"Lewisburg, TN",35.4492404,-86.7888887
1380,"Montgomery Village, MD",39.172728,-77.20360409999998
1381,"Lafayette, IN",40.4167022,-86.87528689999998
1382,"Manistee, MI",44.2444473,-86.324253
1383,"Stockton, IL",42.3497355,-90.00679160000001
1384,"Byars, OK",34.8742466,-97.0500217
1385,"New Castle, DE",39.66203970000001,-75.5668166
1386,"Lawrenceburg, KY",38.0372967,-84.8966171
1387,"Whitewright, TX",33.512885600000004,-96.3924833
1388,"Cranbury Township, NJ",40.3025907,-74.511172
1389,"Cantonment, FL",30.605364399999996,-87.34464919999998
1390,"Pendleton, SC",34.651773299999995,-82.78375140000001
1391,"Goshen, IN",41.5822716,-85.83443829999999
1392,"Westerville, OH",40.1266689,-82.93188070000001
1393,"Largo, FL",27.909466499999997,-82.7873244
1394,"Kyle, SD",43.4249934,-102.1765463
1395,"Santa Paula, CA",34.3541659,-119.05927050000001
1396,"Avondale, AZ",33.4355977,-112.3496021
1397,"Udall, KS",37.387522100000005,-97.1142063
1398,"Suffield, CT",41.9915062,-72.7017741
1399,"Spanaway, WA",47.103988,-122.43456609999998
1400,"Mandan, ND",46.82666029999999,-100.8895761
1401,"West Memphis, AR",35.1464797,-90.1845388
1402,"Newport Beach, CA",33.618882899999996,-117.9298493
1403,"Colebrook Township, OH",41.5357732,-80.76261520000001
1404,"Vadnais Heights, MN",45.05058,-93.0693008
1405,"Clarksville, TN",36.5297706,-87.3594528
1406,"Brandywine, WV",38.6248402,-79.2447608
1407,"Logan County, OK",35.94046229999999,-97.5247243
1408,"West Linn, OR",45.3859859,-122.64008390000002
1409,"Yuba City, CA",39.1404477,-121.6169108
1410,"Portage, IN",41.5758707,-87.17614549999999
1411,"Killeen, TX",31.117119399999996,-97.7277959
1412,"Stewartstown, PA",39.7537146,-76.5913571
1413,"Wolf Creek, OR",42.695395399999995,-123.39534240000002
1414,"Bellflower, CA",33.881681799999996,-118.1170117
1415,"Lizella, GA",32.8069216,-83.819985
1416,"Lewistown, PA",40.5992395,-77.571382
1417,"Middletown, DE",39.449556,-75.71632070000001
1418,"San Mateo, CA",37.562991700000005,-122.32552539999999
1419,"Balch Springs, TX",32.7287413,-96.6227714
1420,"Papaaloa, HI",19.9475312,-155.1796024
1421,"Eldorado, NM",35.52642410000001,-105.9347424
1422,"Tom, OK",33.7359468,-94.5729863
1423,"University City, CA",32.857732399999996,-117.2054294
1424,"Grand Rapids, MI",42.9633599,-85.6680863
1425,"Peachtree City, GA",33.396855699999996,-84.59634319999998
1426,"Katy, TX",29.7857765,-95.8245093
1427,"Buffalo, NY",42.88644679999999,-78.8783689
1428,"Bridgeport, CT",41.1792258,-73.18943840000001
1429,"Lexington, SC",33.9815369,-81.2362107
1430,"Tiffin, OH",41.114499200000004,-83.1779746
1431,"Brighton Township, MI",42.5564732,-83.7411631
1432,"Barona Indian Reservation, CA",32.9462585,-116.8615857
1433,"Baldwin County, AL",30.6010744,-87.77633329999998
1434,"Jupiter, FL",26.934224600000004,-80.09420870000001
1435,"West Allis, WI",43.0166806,-88.0070315
1436,"Del Mar, CA",32.9594891,-117.2653146
1437,"Wewoka, OK",35.1586902,-96.4933457
1438,"Tustin, CA",33.7420005,-117.82363909999998
1439,"Three Forks, MT",45.892428,-111.5521925
1440,"Lower Mount Bethel, PA",40.8077475,-75.1662121
1441,"Belgrade, ME",44.44665139999999,-69.83210030000001
1442,"Appleton, WI",44.2619309,-88.41538469999998
1443,"Converse, LA",31.781558500000003,-93.693794
1444,"Mountain Home, ID",43.1329504,-115.69119750000002
1445,"Pahrump, NV",36.2082943,-115.98391470000001
1446,"Canton, OH",40.79894729999999,-81.378447
1447,"San Rafael, NM",35.1125344,-107.8826751
1448,"Oneida, TN",36.4981341,-84.51271620000001
1449,"Austell, GA",33.8126059,-84.6343783
1450,"Cary, NC",35.791540000000005,-78.78111690000001
1451,"Arundel, ME",43.4243008,-70.5141622
1452,"Vacaville, CA",38.3565773,-121.98774440000001
1453,"Gerrardstown, WV",39.3703778,-78.09555630000001
1454,"Hesperia, CA",34.4263886,-117.3008784
1455,"Centennial, CO",39.5807452,-104.87717260000001
1456,"Yulee, FL",30.6319034,-81.6064866
1457,"Abbeville, AL",31.571835200000002,-85.2504893
1458,"Petal, MS",31.346562699999996,-89.2600605
1459,"Callahan, FL",30.562180699999995,-81.8306621
1460,"Campo, CA",32.60757950000001,-116.4697321
1461,"Bardstown, KY",37.809227899999996,-85.46690249999997
1462,"Lakes Wales, FL",27.9014133,-81.58590989999998
1463,"Gonzales County, TX",29.483487800000002,-97.5247243
1464,"Orrington, ME",44.720209600000004,-68.7904626
1465,"Dundalk, MD",39.2506633,-76.5205184
1466,"Hudson, NC",35.8484645,-81.4959267
1467,"Roland, OK",35.4212021,-94.5146616
1468,"Lyons, IL",41.8133651,-87.81811280000001
1469,"North English, IA",41.513897799999995,-92.0762891
1470,"Abilene, TX",32.4487364,-99.73314390000002
1471,"Selma, CA",36.5707838,-119.61207649999999
1472,"Plano, TX",33.0198431,-96.6988856
1473,"Trosper, KY",36.788419399999995,-83.81908849999998
1474,"Cade, LA",30.088707300000003,-91.90627630000002
1475,"Jerseyville, IL",39.1200471,-90.3284479
1476,"Hampton, NH",42.93759319999999,-70.83892190000002
1477,"Alexandria, VA",38.804835499999996,-77.0469214
1478,"Somerville, TN",35.243696899999996,-89.35007139999998
1479,"Newton, NH",42.8695335,-71.03450179999999
1480,"Water Valley, MS",34.1514989,-89.63147359999998
1481,"Madera, CA",36.961335600000005,-120.0607176
1482,"Montebello, CA",34.0165053,-118.11375349999999
1483,"Waukesha, WI",43.0116784,-88.2314813
1484,"Franklin, TN",35.9250637,-86.86888990000001
1485,"St. Clair Township, OH",40.684490600000004,-80.5771737
1486,"Lehigh, KS",38.372787200000005,-97.3030858
1487,"Nevada, MO",37.83920519999999,-94.3546719
1488,"Millerton, OK",33.985940899999996,-95.0135582
1489,"Florence, OR",43.9826214,-124.099841
1490,"Deer Park, AL",31.2169307,-88.3145093
1491,"Rowe, NM",35.49170529999999,-105.67529350000001
1492,"Marietta, GA",33.95260200000001,-84.5499327
1493,"Lawndale, IL",40.2180969,-89.28259249999998
1494,"Fishers, IN",39.95675479999999,-86.01335
1495,"Hillsboro, OR",45.514913,-122.93921090000002
1496,"Bonaire, GA",32.5437575,-83.5960161
1497,"Pleasant View, CO",37.588325299999994,-108.76548009999999
1498,"Federal Heights, CO",39.8596261,-105.01585109999999
1499,"Vandalia, OH",39.89061220000001,-84.1988308
1500,"Centerville, UT",40.9180005,-111.8721601
1501,"Richland, WA",46.28042000000001,-119.27519960000001
1502,"Maeystown, IL",38.224776,-90.23344940000001
1503,"Sallisaw, OK",35.4603711,-94.7874463
1504,"Madison, ME",44.797546600000004,-69.87974859999999
1505,"Plant City, FL",28.018632300000004,-82.1128641
1506,"Mamou, LA",30.6338092,-92.4192993
1507,"Lacey, WA",47.0358969,-122.82325530000001
1508,"Crescent City, FL",29.430251399999996,-81.51062879999998
1509,"Newton Grove, NC",35.2451648,-78.3541685
1510,"Uniontown, OH",40.9750568,-81.40816730000002
1511,"Bainbridge Island, WA",47.62487910000001,-122.5210007
1512,"Mt Airy, MD",39.3762145,-77.15470400000001
1513,"North Branch, MN",45.5102135,-92.9931054
1514,"Poplar Bluff, MO",36.7569994,-90.392888
1515,"Leavenworth, KS",39.3111112,-94.9224637
1516,"Golden Valley, AZ",35.223331099999996,-114.2230108
1517,"Lake View, SC",34.3457189,-79.16559459999998
1518,"Grover Beach, CA",35.1216424,-120.6212821
1519,"Pima, AZ",32.8961755,-109.8275815
1520,"Crystal Springs, FL",28.181400800000002,-82.1575843
1521,"Goodyear, AZ",33.4353394,-112.3576567
1522,"Culpeper, VA",38.4729632,-77.9962512
1523,"Clay, AL",33.7026013,-86.5997096
1524,"Springfield, OR",44.0462362,-123.02202890000001
1525,"Saginaw, MI",43.419469899999996,-83.9508068
1526,"Neosho, MO",36.8689554,-94.367996
1527,"Paulden, AZ",34.8855756,-112.4682271
1528,"Spencer, MA",42.243968200000005,-71.99228670000001
1529,"Marion, AR",35.2145336,-90.1964835
1530,"Vero Beach, FL",27.6386434,-80.39727359999998
1531,"Homer, LA",32.7918133,-93.055718
1532,"Grand Terrace, CA",34.0339031,-117.3136544
1533,"Avenal, CA",36.0041223,-120.12902720000001
1534,"Wenatchee, WA",47.4234599,-120.31034939999999
1535,"Chowchilla, CA",37.1229997,-120.2601754
1536,"Glenville, NY",42.9292419,-74.05207170000001
1537,"Melba, ID",43.3754405,-116.52901159999999
1538,"Norco, CA",33.9311257,-117.54866100000001
1539,"Oshkosh, WI",44.024706200000004,-88.5426136
1540,"Los Banos, CA",37.0582786,-120.84991509999999
1541,"Mt. Airy, NC",36.499300700000006,-80.6072858
1542,"Coushatta, LA",32.014883399999995,-93.3421165
1543,"Richmond, CA",37.9357576,-122.3477486
1544,"Mannington, WV",39.5309169,-80.343418
1545,"Lima, OH",40.742551,-84.1052256
1546,"Surfside Beach, SC",33.6060031,-78.97308869999998
1547,"Spanish Springs, NV",39.649077,-119.70740959999999
1548,"Lauderdale County, MS",32.4401578,-88.71089640000001
1549,"Marine City, MI",42.7194778,-82.492132
1550,"Mead Township, PA",41.810379499999996,-79.0419053
1551,"New Straitsville, OH",39.577847,-82.23764890000001
1552,"Santa Rosa, CA",38.440428999999995,-122.7140548
1553,"Bon Aqua, TN",35.9533956,-87.3275828
1554,"North Bergen, NJ",40.8042674,-74.012084
1555,"Blue Summit, MO",39.088672700000004,-94.4812434
1556,"Junction City, KS",39.0286093,-96.8313978
1557,"Dalton, IL",41.638923600000005,-87.60726799999998
1558,"Dyer, IN",41.4942021,-87.52170679999998
1559,"Channelview, TX",29.7760599,-95.1146533
1560,"Frederickstown, WA",40.0002463,-79.99766890000001
1561,"Habersham, GA",34.647889299999996,-83.54965659999998
1562,"La Crosse, WI",43.8137751,-91.2519017
1563,"Cosby, TN",35.815477200000004,-83.2477597
1564,"Thomasville, GA",30.8365815,-83.9787808
1565,"Livermore, CA",37.6818688,-121.7684732
1566,"Crenshaw County, AL",31.667187199999997,-86.3376761
1567,"Bloomfield, NJ",40.806754600000005,-74.1854209
1568,"Fairchance, PA",39.8247986,-79.7544923
1569,"Yellville, AR",36.2261815,-92.6848876
1570,"Brick, NJ",40.057838399999994,-74.13718320000001
1571,"Morganton, NC",35.7454071,-81.6848188
1572,"Franklin, WI",42.888627,-88.03841949999997
1573,"Steubenville, OH",40.3697905,-80.63396379999998
1574,"Pardeeville, WI",43.537760799999994,-89.30011739999998
1575,"Orcutt, CA",34.8652574,-120.4359966
1576,"Durham, CA",39.6462733,-121.7999767
1577,"Waterford Township, MI",42.6907443,-83.4066132
1578,"Lemon Grove, CA",32.7425516,-117.0314172
1579,"Orange, NJ",40.7706187,-74.2326478
1580,"Sunrise, FL",26.1669711,-80.25659499999998
1581,"Woodville, GA",33.671514200000004,-83.1059865
1582,"Pine Bluff, AR",34.2284312,-92.0031955
1583,"Farmington, NM",36.72805830000001,-108.21868559999999
1584,"Kettering, OH",39.68950359999999,-84.16882740000001
1585,"Sharpsburg, KY",38.2020214,-83.92936809999998
1586,"New Milford, CT",41.57704329999999,-73.4085463
1587,"Jacksonville, AL",33.8137125,-85.76135359999998
1588,"Lincoln Parish, LA",32.598888,-92.69838680000001
1589,"Watagua, TX",32.8579056,-97.2547371
1590,"Fort Myers, FL",26.640628000000003,-81.87230840000001
1591,"Poultney, VT",43.5170325,-73.2362261
1592,"Mount Hope, WI",42.9672091,-90.8590158
1593,"Pittsfield, MA",42.450084499999996,-73.2453824
1594,"Longview, WA",46.1381676,-122.9381672
1595,"Columbus, GA",32.4609764,-84.9877094
1596,"Kendale Lakes, FL",25.708157699999997,-80.4069986
1597,"Monett, MO",36.9289502,-93.9277071
1598,"Arcata, CA",40.866516600000004,-124.0828396
1599,"Youngtown, AZ",33.5939281,-112.30293619999999
1600,"Huntersville, NC",35.410694,-80.84285040000002
1601,"Great Falls, MT",47.5052849,-111.30077150000001
1602,"Hixson, TN",35.137265,-85.23682190000001
1603,"Bassett, CA",34.053892100000006,-117.98676189999999
1604,"Quartzsite, AZ",33.6639137,-114.2299486
1605,"Frametown, WV",38.63787620000001,-80.8584357
1606,"Haymarket, VA",38.8120591,-77.6363806
1607,"Oak Harbor, WA",48.28829469999999,-122.64842050000001
1608,"West Milford, WV",39.2009242,-80.40425789999998
1609,"Monroe, NC",34.9854275,-80.54951120000001
1610,"Independence, VA",36.62234779999999,-81.15092299999998
1611,"Bernice, LA",32.822087599999996,-92.65792950000001
1612,"La Porte, TX",29.6657838,-95.0193728
1613,"Peoria, IL",40.6936488,-89.58898640000001
1614,"Boswell, OK",34.0273209,-95.8691422
1615,"Rockwall, TX",32.93123360000001,-96.45970890000001
1616,"Oceanside, CA",33.1958696,-117.3794834
1617,"New Castle, IN",39.928934999999996,-85.37024759999998
1618,"Palmetto, FL",27.521426899999998,-82.57231929999998
1619,"Fairview, TN",35.98200739999999,-87.12139529999997
1620,"Coolin, ID",48.479642999999996,-116.8494591
1621,"Spring Hill, FL",28.483168199999998,-82.5369872
1622,"Griffin, GA",33.246780699999995,-84.26409040000001
1623,"Columbua, IN",39.201440399999996,-85.9213796
1624,"Palatka, FL",29.648580100000004,-81.6375819
1625,"Hialeah, FL",25.8575963,-80.2781057
1626,"West Burlington, IA",40.8250386,-91.1565357
1627,"Canton Township, PA",40.218128,-80.3101684
1628,"Seward, AK",60.10416669999999,-149.44222219999997
1629,"North Fort Collins, CO",40.5852602,-105.084423
1630,"Parkton, NC",34.9026635,-79.01169709999999
1631,"West Ouachita, LA",32.427799300000004,-92.33680090000001
1632,"Jefferson City, MO",38.57670170000001,-92.17351640000001
1633,"Canandaigua, NY",42.887535,-77.28169840000001
1634,"Thomas County, GA",30.841740899999998,-83.8473015
